record_date,bid_to_cover_ratio_bills,bid_to_cover_ratio_long,bid_to_cover_ratio_medium,bid_to_cover_ratio_short,offering_amt_bills,offering_amt_long,offering_amt_medium,offering_amt_short,total_accepted_bills,total_accepted_long,total_accepted_medium,total_accepted_short,total_tendered_bills,total_tendered_long,total_tendered_medium,total_tendered_short,comp_accepted_bills,comp_accepted_long,comp_accepted_medium,comp_accepted_short,comp_tendered_bills,comp_tendered_long,comp_tendered_medium,comp_tendered_short,primary_dealer_accepted_bills,primary_dealer_accepted_long,primary_dealer_accepted_medium,primary_dealer_accepted_short,primary_dealer_tendered_bills,primary_dealer_tendered_long,primary_dealer_tendered_medium,primary_dealer_tendered_short,indirect_bidder_accepted_bills,indirect_bidder_accepted_long,indirect_bidder_accepted_medium,indirect_bidder_accepted_short,indirect_bidder_tendered_bills,indirect_bidder_tendered_long,indirect_bidder_tendered_medium,indirect_bidder_tendered_short,direct_bidder_accepted_bills,direct_bidder_accepted_long,direct_bidder_accepted_medium,direct_bidder_accepted_short,direct_bidder_tendered_bills,direct_bidder_tendered_long,direct_bidder_tendered_medium,direct_bidder_tendered_short
2005-09,2.4994444444444444,2.68,2.61,2.58,14166666666.666666,8000000000.0,13000000000.0,20000000000.0,19029109333.333332,8000006000.0,13000035000.0,26585153000.0,38512811722.22222,21444913000.0,33967655000.0,58147340000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2005-10,2.3053846153846154,2.11,2.2,2.21,15230769230.76923,8000000000.0,10000000000.0,20000000000.0,20492113384.615383,8000006000.0,10000228000.0,26550663000.0,39108834692.30769,16875481000.0,23662099500.0,50825198000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2005-11,2.5007692307692304,2.24,2.5149999999999997,2.16,17615384615.384617,13000000000.0,15500000000.0,20000000000.0,22659323538.46154,15220587000.0,18705069000.0,26666675000.0,45891051769.23077,31296887000.0,41954700000.0,49831585000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2005-12,2.4066666666666667,2.19,2.38,2.16,16000000000.0,8000000000.0,13000000000.0,20000000000.0,20493761833.333332,8000068000.0,13000051000.0,26666675000.0,42467230166.666664,17519432000.0,30891399000.0,49831585000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-01,2.5476923076923077,1.665,2.1,2.2649999999999997,14461538461.538462,9500000000.0,13000000000.0,21000000000.0,19638678461.53846,10382389000.0,13000118000.0,26914890000.0,39995622615.38461,16588783000.0,27260346000.0,53255656000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-02,2.28,2.1849999999999996,2.105,2.24,18000000000.0,13500000000.0,17500000000.0,22000000000.0,23673185583.333332,14341317000.0,19903400500.0,26499744000.0,46459395083.333336,30273247000.0,38972106500.0,53765128000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-03,2.4755555555555557,2.87,2.25,2.12,18166666666.666668,8000000000.0,14000000000.0,22000000000.0,22583988166.666668,8000026000.0,17500211000.0,26833778000.0,46353825888.888885,22946805000.0,35055123000.0,51536340000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-04,2.8962499999999998,1.95,1.46,2.12,12625000000.0,8000000000.0,11000000000.0,22000000000.0,16680512812.5,8000023000.0,11000027000.0,26833778000.0,39452841562.5,15623395000.0,16042054000.0,51536340000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-05,2.419166666666667,2.53,2.066666666666667,2.315,14083333333.333334,13000000000.0,16333333333.333334,22000000000.0,20349770833.333332,15294131000.0,20674234666.666668,26381279000.0,39594582666.666664,35124118000.0,38668740333.333336,55307679500.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-06,2.471764705882353,2.73,2.05,2.28,14176470588.235294,8000000000.0,14000000000.0,22000000000.0,19807571000.0,8000053000.0,17500009000.0,26496892000.0,39881826058.82353,21814768000.0,32190225000.0,54595234000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-07,2.330833333333333,2.0,2.28,2.03,15583333333.333334,8000000000.0,14000000000.0,22000000000.0,21497749750.0,9411778000.0,16829863000.0,26424341000.0,41906097500.0,17185302500.0,34807463000.0,49140392000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-08,2.342,2.0,2.625,2.32,19133333333.333332,11500000000.0,17500000000.0,22000000000.0,25192484200.0,13056592500.0,20458953500.0,26503562000.0,50855300866.666664,24881533000.0,47170743500.0,55510857000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-09,2.779333333333333,2.91,2.625,2.32,14866666666.666666,8000000000.0,17500000000.0,22000000000.0,19709163333.333332,8000081000.0,20458953500.0,26503562000.0,43443360266.666664,23244607000.0,47170743500.0,55510857000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-10,2.5,2.09,2.5866666666666664,2.84,14250000000.0,8000000000.0,11666666666.666666,20000000000.0,19700122250.0,9411776000.0,14287083000.0,23612499000.0,40272728583.333336,18122236000.0,32068408666.666668,60382864000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-11,2.618823529411765,2.21,2.275,3.02,17470588235.294117,13000000000.0,16500000000.0,20000000000.0,22490894470.588234,15294121000.0,20904296500.0,24338233000.0,48428815588.23529,31082996000.0,41916712500.0,64800229000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2006-12,2.632142857142857,2.48,2.275,3.02,15714285714.285715,8000000000.0,16500000000.0,20000000000.0,20662618071.42857,8000078000.0,20904296500.0,24338233000.0,45068128285.71429,19865797000.0,41916712500.0,64800229000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-01,2.7175,1.8599999999999999,2.355,2.745,13083333333.333334,8500000000.0,13000000000.0,20000000000.0,18597474666.666668,10219008000.0,15531116000.0,23894072500.0,39921757500.0,17450605000.0,33114077500.0,58801955000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-02,2.723076923076923,2.435,2.7,3.04,17000000000.0,11000000000.0,14500000000.0,18000000000.0,22439067230.76923,12009093500.0,17052231500.0,23035497000.0,49208331846.15385,27745368000.0,42099329500.0,59786677000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-03,2.56,2.64,2.7,3.04,20529411764.705883,8000000000.0,14500000000.0,18000000000.0,25733546352.941177,8000005000.0,17052231500.0,23035497000.0,57615288000.0,21130105000.0,42099329500.0,59786677000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-04,3.0300000000000002,1.88,2.2933333333333334,2.87,13062500000.0,6000000000.0,11333333333.333334,18000000000.0,17200734562.5,6000019000.0,14309416666.666666,22711257000.0,41510479562.5,11294046000.0,28686773666.666668,56350980500.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-05,2.77,2.135,2.495,2.53,13266666666.666666,9000000000.0,13500000000.0,18000000000.0,19590667600.0,12175187000.0,17587502000.0,22480448000.0,42217444066.666664,23075303000.0,37752782000.0,50087848000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-06,3.1607142857142856,2.55,2.495,2.53,13500000000.0,8000000000.0,13500000000.0,18000000000.0,19377403857.142857,8000068000.0,17587502000.0,22480448000.0,47354659571.42857,20436166000.0,37752782000.0,50087848000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-07,2.5816666666666666,2.1,2.44,2.695,14583333333.333334,7000000000.0,13000000000.0,18000000000.0,20640948666.666668,7646968000.0,15853525000.0,21951029000.0,43593143166.666664,15200832000.0,34587530500.0,52417955500.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-08,2.328888888888889,1.935,2.74,3.97,21888888888.88889,11000000000.0,13000000000.0,18000000000.0,26083575222.22222,16923101500.0,16091354000.0,22280456000.0,54847942000.0,27928311000.0,38732204000.0,75696814000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-09,3.116923076923077,2.95,2.74,3.97,16153846153.846153,8000000000.0,13000000000.0,18000000000.0,20929587923.076923,8000003000.0,16091354000.0,22280456000.0,54558245384.61539,23613347000.0,38732204000.0,75696814000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-10,3.2866666666666666,2.05,2.6633333333333336,3.075,13583333333.333334,6000000000.0,10666666666.666666,19000000000.0,18761940583.333332,6000020000.0,12848034000.0,22921952500.0,48606514416.666664,12289163000.0,31095080666.666668,62089508000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-11,2.880625,2.66,2.26,2.21,21250000000.0,9000000000.0,13000000000.0,20000000000.0,26474492687.5,13620410500.0,15953251000.0,24543479000.0,65930725750.0,27293081500.0,32366631000.0,48686719000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2007-12,2.722857142857143,2.23,2.31,2.23,20500000000.0,8000000000.0,13000000000.0,22000000000.0,22255872714.285713,8000005000.0,15657465000.0,26497239000.0,56886951642.85714,17812437000.0,32720192000.0,53560279000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2008-01,2.9699999999999998,1.845,2.16,2.33,18266666666.666668,8000000000.0,14000000000.0,24000000000.0,20600803400.0,9693120500.0,15704984000.0,26922862000.0,55446304000.0,16451221500.0,31875397000.0,58839852000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2008-02,2.9366666666666665,2.08,2.29,2.14,23533333333.333332,11000000000.0,16000000000.0,26000000000.0,27459875666.666668,16249745000.0,17784681000.0,28900075000.0,71634410866.66667,28650780500.0,38477511000.0,58415435000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2008-03,2.682857142857143,1.79,1.98,2.44,25142857142.857143,10000000000.0,18000000000.0,28000000000.0,26821687714.285713,10000003000.0,20566030000.0,31991694000.0,69346653357.14285,17949285000.0,38261840000.0,72406254000.0,38583895803.04677,18408830614.135223,35581412914.363205,31731190257.07547,132601812699.80878,46429313583.36478,94094095339.48112,95517580324.37106,19499801967.12101,5297622574.080189,11099013721.493711,12881164964.386793,102940262217.98596,28885927983.805035,60244371030.93553,65253002965.09434,16708611038.427084,10504069925.05503,19236649277.523586,14722039345.794024,22321670394.777348,13010674293.742136,24402473009.253147,21553272345.911953,2375480551.317184,2607138115.0,5245749915.345913,4127985946.894654,7339877840.863975,4532711305.81761,9447251299.292454,8711305013.36478
2008-04,2.8913333333333333,2.11,1.925,2.21,19133333333.333332,6000000000.0,13500000000.0,30000000000.0,20122210180.0,6000031300.0,14738331100.0,32751893800.0,53386140700.0,12640384300.0,25728837500.0,68984023800.0,17067841563.636364,5842547000.0,13407228600.0,29428870000.0,48447199090.90909,12482900000.0,24397735000.0,65661000000.0,11997712045.454546,3891417000.0,9369353600.0,19370870000.0,41923136363.63636,9560000000.0,19189950000.0,52638000000.0,4844375681.818182,1723130000.0,4018375000.0,9897000000.0,6233335454.545455,2669900000.0,5180785000.0,12737000000.0,225753836.36363637,228000000.0,19500000.0,161000000.0,290727272.72727275,253000000.0,27000000.0,286000000.0
2008-05,2.921666666666667,2.45,1.925,2.21,23611111111.11111,10500000000.0,13500000000.0,30000000000.0,23611220405.555557,16153847750.0,14738331100.0,32751893800.0,68869013300.0,30279178250.0,25728837500.0,68984023800.0,22419695327.77778,10349524500.0,13407228600.0,29428870000.0,67677488222.22222,24474855000.0,24397735000.0,65661000000.0,14865436305.555555,7788169500.0,9369353600.0,19370870000.0,55617388888.888885,21389000000.0,19189950000.0,52638000000.0,7108748633.333333,2465800000.0,4018375000.0,9897000000.0,11233043777.777779,2985300000.0,5180785000.0,12737000000.0,445510388.8888889,95555000.0,19500000.0,161000000.0,827055555.5555556,100555000.0,27000000.0,286000000.0
2008-06,2.6714285714285713,2.33,2.16,2.46,22285714285.714287,11000000000.0,19500000000.0,30000000000.0,22285837642.857143,11000016900.0,21333969250.0,32811025650.0,59105908178.57143,25612473400.0,44086447900.0,76615393150.0,21092952035.714287,10970043500.0,19370526350.0,29242307500.0,57913022571.42857,25582500000.0,42123005000.0,73046675000.0,15166239642.857143,9397222500.0,15606642850.0,21603932500.0,49524464285.71429,23715000000.0,36734000000.0,62347000000.0,5615998107.142858,1522821000.0,3660705000.0,7440875000.0,7981415428.571428,1677500000.0,5187500000.0,10119675000.0,310714285.71428573,50000000.0,103178500.0,197500000.0,407142857.14285713,190000000.0,201505000.0,580000000.0
2008-07,2.7326315789473683,1.705,2.46,2.42,22578947368.42105,7000000000.0,21000000000.0,31000000000.0,22964293252.63158,7330506500.0,23313462900.0,34415025600.0,59398348589.47369,12380845250.0,53931937900.0,78527900600.0,21277678347.36842,6914571250.0,20875472000.0,30151708000.0,57711733684.210526,11964910000.0,51493947000.0,74264583000.0,13556514552.631578,4126111250.0,13787525000.0,18728964000.0,47482473684.210526,8974000000.0,44121000000.0,61496484000.0,6620637321.052631,2737210000.0,6900422000.0,11113030000.0,9025838947.368422,2939660000.0,7135422000.0,12324600000.0,1100526473.6842105,51250000.0,187525000.0,309714000.0,1203421052.631579,51250000.0,237525000.0,443499000.0
2008-08,2.631875,2.505,2.46,2.42,25687500000.0,13500000000.0,21000000000.0,31000000000.0,26491302581.25,18532850950.0,23313462900.0,34415025600.0,67684706050.0,39214938950.0,53931937900.0,78527900600.0,24510574218.75,13408787000.0,20875472000.0,30151708000.0,65703977687.5,34090875000.0,51493947000.0,74264583000.0,15731538000.0,8354384500.0,13787525000.0,18728964000.0,53869250000.0,26588425000.0,44121000000.0,61496484000.0,8223949437.5,5005400000.0,6900422000.0,11113030000.0,10858477687.5,7395950000.0,7135422000.0,12324600000.0,555086781.25,49002500.0,187525000.0,309714000.0,976250000.0,106500000.0,237525000.0,443499000.0
2008-09,2.6404545454545456,2.51,2.025,2.1950000000000003,30136363636.363636,12000000000.0,23000000000.0,33000000000.0,30770673100.0,13467009300.0,25029322700.0,35909650450.0,80751586345.45454,31602689300.0,48467602700.0,75420217950.0,29215144800.0,11961320000.0,22860295000.0,32276220000.0,79196058045.45454,30097000000.0,46298575000.0,71786787500.0,18094103500.0,8740320000.0,16274720000.0,21365271250.0,60841977272.72727,25741000000.0,39619000000.0,58930700000.0,10272316390.90909,3156500000.0,6456525000.0,9263587500.0,16896133227.272728,4236500000.0,6518025000.0,11050587500.0,848724909.0909091,64500000.0,129050000.0,1647361250.0,1457947545.4545455,119500000.0,161550000.0,1805500000.0
